y,z
1.653129302109434917e+01,2.924623032604141315e+01
1.620572868298024005e+01,3.078704678498245428e+01
1.567505291425690217e+01,3.231469688860340739e+01
1.493477882936437418e+01,3.378831145176351214e+01
1.399016406873337459e+01,3.516446251175698734e+01
1.285735771102048375e+01,3.640003467269004744e+01
1.156354069006949459e+01,3.745559230508354887e+01
1.014582905102959565e+01,3.829883036220467574e+01
8.648905410741900113e+00,3.890758781577541470e+01
7.121594440933932901e+00,3.927190061469320170e+01
5.612838138780301023e+00,3.939470157382754678e+01
4.167679924428763449e+00,3.929102025049861169e+01
2.823876613072836328e+00,3.898583369461795201e+01
1.609614370149873519e+00,3.851098090741538726e+01
5.425537030607709976e-01,3.790170227225078747e+01
-3.698497182388297277e-01,3.719336515731068005e+01
-1.129025061174828704e+00,3.641880738663797956e+01
-1.743361412804785182e+00,3.560653003052389920e+01
-2.226077307278848227e+00,3.477976879670337240e+01
-2.593205936628018460e+00,3.395632084372451232e+01
-2.861900572380609464e+00,3.314892267740651732e+01
-3.049149551417185577e+00,3.236595937501704157e+01
-3.170901219653225578e+00,3.161231483389302355e+01
-3.241544604419101638e+00,3.089022328416097096e+01
-3.273667743107438799e+00,3.020003524096557257e+01
-3.278013592217246419e+00,2.954085547868874073e+01
-3.263563802427894345e+00,2.891104241874552372e+01
-3.237695914785979401e+00,2.830857792955072227e+01
-3.206374957791353619e+00,2.773132646688974035e+01
-3.174353592678415215e+00,2.717720575770297486e+01
-3.145365063167215869e+00,2.664429050218792838e+01
-3.122300369672827536e+00,2.613086780923422836e+01
-3.107365825106999768e+00,2.563545958369159550e+01
-3.102220074706155906e+00,2.515682360735155143e+01
-3.108091330881937342e+00,2.469394197939473301e+01
-3.125876423784451852e+00,2.424600305052034344e+01
-3.156223615175984598e+00,2.381238100782432809e+01
-3.199601180431304481e+00,2.339261578765684746e+01
-3.256353666369540711e+00,2.298639492807309992e+01
-3.326747562311292317e+00,2.259353823462949151e+01
-3.411007923870785774e+00,2.221398564452481850e+01
-3.509347287223621770e+00,2.184778836808118285e+01
-3.621988016824412515e+00,2.149510321000566293e+01
-3.749179045668414645e+00,2.115618988450024318e+01
-3.891207794530763486e+00,2.083141110704358567e+01
-4.048407893891952547e+00,2.052123524872667915e+01
-4.221163177566973346e+00,2.022624135988361616e+01
-4.409908268351378169e+00,1.994712639656454911e+01
-4.615125931294617345e+00,1.968471450752331009e+01
-4.837341227683613631e+00,1.943996825426620489e+01
-5.077112360891060661e+00,1.921400163686291407e+01
-5.335017962723087592e+00,1.900809477851991858e+01
-5.611640425211468219e+00,1.882371007694047549e+01
-5.907544738316753197e+00,1.866250955404499479e+01
-6.223252150580566244e+00,1.852637302035776301e+01
-6.559207831380890141e+00,1.841741650755730930e+01
-6.915741587175261884e+00,1.833801020218415800e+01
-7.293020581311451700e+00,1.829079482392978662e+01
-7.690992944763063832e+00,1.827869502131894208e+01
-8.109321168186564677e+00,1.830492789457801805e+01
-8.547304268238621106e+00,1.837300419138341212e+01
-9.003787968981042056e+00,1.848671905333991816e+01
-9.477062591568214955e+00,1.865012842774675406e+01
-9.964749075360769481e+00,1.886750642676988221e+01
-1.046367464680734116e+01,1.914327806834764445e+01
-1.096974120203442737e+01,1.948192106330464313e+01
-1.147779156474180517e+01,1.988782976801115510e+01
-1.198148148924221168e+01,2.036513431605748536e+01
-1.247316861134740407e+01,2.091746856928093479e+01
-1.294383341928300268e+01,2.154768226232003414e+01
-1.338305147467897527e+01,2.225749599383567556e+01
-1.377904008086376741e+01,2.304710299534466600e+01
-1.411880559362238508e+01,2.391472925973601349e+01
-1.438841847803859153e+01,2.485617377710525844e+01
-1.457344059609611797e+01,2.586436299691273888e+01
-1.465952145096311732e+01,2.692896719514883586e+01
-1.463316574712506579e+01,2.803613920261393133e+01
-1.448265285502479394e+01,2.916844490089189890e+01
-1.419906018034463635e+01,3.030505605575895700e+01
-1.377730974691092669e+01,3.142226516626990929e+01
-1.321712585249887084e+01,3.249435565055141240e+01
-1.252376925991584322e+01,3.349481794544976765e+01
-1.170840909200483537e+01,3.439784624531763768e+01
-1.078801524716590166e+01,3.517999017401707107e+01
-9.784705081784679237e+00,3.582178394321815063e+01
-8.724554122965123781e+00,3.630914780768041794e+01
-7.635968735474349067e+00,3.663436553501345117e+01
-6.547799251026358291e+00,3.679649185543873102e+01
-5.487423949507567400e+00,3.680112859439589101e+01
-4.479042128348154073e+00,3.665960936188578501e+01
-3.542374813226766950e+00,3.638772599515707640e+01
-2.691894694109612018e+00,3.600419291997016558e+01
-1.936613145601692842e+00,3.552906510425356856e+01
-1.280365177832737178e+00,3.498230145008626835e+01
-7.224714039595797610e-01,3.438261020191145434e+01
-2.586282112259923327e-01,3.374664434294833626e+01
1.181186032038863409e-01,3.308855058226626511e+01
4.164346614682339354e-01,3.241982745418075496e+01
6.458725874480492068e-01,3.174942097726294676e+01
8.162046693262938746e-01,3.108397869907318878e+01
9.369235533553300632e-01,3.042818954532248910e+01
1.016900090381235966e+00,2.978515144458922137e+01
1.064175077837493211e+00,2.915672581553246445e+01
1.085856871233890741e+00,2.854385399270001145e+01
1.088097256178924610e+00,2.794682359039963515e+01
1.076121326882946150e+00,2.736548208171420526e+01
1.054291694419970282e+00,2.679940076853772268e+01
1.026192029878924439e+00,2.624799550760548428e+01
9.947191221570003128e-01,2.571061180154761416e+01
9.621760466754466501e-01,2.518658185169659092e+01
9.303616708783618572e-01,2.467526044245023442e+01
9.006536511799035916e-01,2.417604547073705490e+01
8.740834342804773005e-01,2.368838779851611065e+01
8.514026968169378096e-01,2.321179403737094660e+01
8.331412578358554644e-01,2.274582494528308985e+01
8.196568719498683597e-01,2.229009135242482742e+01
8.111775276733738105e-01,2.184424893297060066e+01
8.078369862871217499e-01,2.140799268631628394e+01
8.097043374544506955e-01,2.098105166031892921e+01
8.168083433748382083e-01,2.056318421681748987e+01
8.291573103211400397e-01,2.015417398320796494e+01
8.467551763681193666e-01,1.975382653384648535e+01
8.696144447229746666e-01,1.936196678574190955e+01
8.977665285822515884e-01,1.897843706201894065e+01
9.312700094476502599e-01,1.860309576466744730e+01
9.702172487491794728e-01,1.823581659836160895e+01
1.014739734026375073e+00,1.787648829487630664e+01
1.065012486773060818e+00,1.752501479964995923e+01
1.121257809864427024e+00,1.718131589631022393e+01
1.183748608411101744e+00,1.684532826030548947e+01
1.252811478805039958e+00,1.651700694858201501e+01
1.328829726305061021e+00,1.619632734833788135e+01
1.412246441255000873e+00,1.588328762437135566e+01
1.503567737294725815e+00,1.557791172170744964e+01
1.603366230951816629e+00,1.528025299843693219e+01
1.712284819910612210e+00,1.499039858351957655e+01
1.831040796041385255e+00,1.470847457622280707e+01
1.960430307784927884e+00,1.443465222845554408e+01
2.101333163393196202e+00,1.416915527909932315e+01
2.254717940256550701e+00,1.391226864111664341e+01
2.421647334229567239e+00,1.366434867828155220e+01
2.603283644232734506e+00,1.342583534930624722e+01
2.800894238681893800e+00,1.319726654326223070e+01
3.015856788061790805e+00,1.297929498159591510e+01
3.249663967987296953e+00,1.277270811838482523e+01
3.503927234161110960e+00,1.257845153079017564e+01
3.780379138308154197e+00,1.239765635395945864e+01
4.080873484586790667e+00,1.223167137545834571e+01
4.407382409660169031e+00,1.208210045802725574e+01
4.761989195305223355e+00,1.195084599728757446e+01
5.146875277125262826e+00,1.184015912973364060e+01
5.564299482107104566e+00,1.175269736647917895e+01
6.016566996180895188e+00,1.169159021175562430e+01
6.505984916173055410e+00,1.166051309248944001e+01
7.034800467818061342e+00,1.166376952152202229e+01
7.605117070519909817e+00,1.170638076758640445e+01
8.218782414315203511e+00,1.179418131094679012e+01
8.877241627357523868e+00,1.193391689664378497e+01
9.581347542060356659e+00,1.213333989802884005e+01
1.033111917609215347e+01,1.240129378255506332e+01
1.112543910005784653e+01,1.274777452196983774e+01
1.196168079029418685e+01,1.318395161179086728e+01
1.283525899441223217e+01,1.372212482686290791e+01
1.373910046364514415e+01,1.437558497139629488e+01
1.466304032350922348e+01,1.515833803870709495e+01
1.559316233678336516e+01,1.608464330026932743e+01
1.651112097681379964e+01,1.716830871526602920e+01
1.739351097973526095e+01,1.842168480321970137e+01
1.821138637726638621e+01,1.985430553004938048e+01
1.893007434256046295e+01,2.147114839984410750e+01
1.950947414927088630e+01,2.327053372041280710e+01
1.990506698302398902e+01,2.524176246751650510e+01
2.006986961011970294e+01,2.736270696411290260e+01
1.995751801601878483e+01,2.959771266093477138e+01
1.952653701179423251e+01,3.189631940513237041e+01
1.874561725997173767e+01,3.419341983885798442e+01
1.759938738906781452e+01,3.641147077824071232e+01
1.609378970484363336e+01,3.846518201835445439e+01
1.425985988721412667e+01,4.026867454154304227e+01
1.215463907764927498e+01,4.174445356162495102e+01
9.858266128585087884e+00,4.283282988278887871e+01
7.467056494524619836e+00,4.349990995640779801e+01
5.083423287927145040e+00,4.374225076682571967e+01
2.804483871696169306e+00,4.358689637228847857e+01
7.116990802134841587e-01,4.308665830975956368e+01
-1.136355899025019323e+00,4.231176968171187269e+01
-2.706922527815907920e+00,4.133992887793552740e+01
-3.991752683896064191e+00,4.024692123568679847e+01
-5.002651654641811163e+00,3.909948043884273261e+01
-5.765445641789765929e+00,3.795114414743165554e+01
-6.313863614120708512e+00,3.684097795963592858e+01
-6.684364982874278382e+00,3.579447050606857061e+01
-6.912387103691919776e+00,3.482571075274397998e+01
-7.030033414553322757e+00,3.394005465291333934e+01
-7.064955703224551797e+00,3.313672296247985116e+01
-7.040087916639744314e+00,3.241102108556165717e+01
-6.973905833677013888e+00,3.175606737112747169e+01
-6.880956876670423661e+00,3.116403993862688182e+01
-6.772485170594682913e+00,3.062701388434360084e+01
-6.657046622461668228e+00,3.013748030388525123e+01
-6.541059907455537115e+00,2.968863446545759288e+01
-6.429272516428390816e+00,2.927450596835394236e+01
-6.325140350951104828e+00,2.888998675460379317e+01
-6.231129108474843470e+00,2.853079735009350770e+01
-6.148949510770260751e+00,2.819341916076533749e+01
-6.079738900384465516e+00,2.787501119534920946e+01
-6.024200555702171833e+00,2.757332281339008517e+01
-5.982710265651645543e+00,2.728660942693633729e+01
-5.955397811168529287e+00,2.701355496467546047e+01
-5.942209287802852735e+00,2.675320288552013182e+01
-5.942954772839492250e+00,2.650489626104159413e+01
-5.957344703502866601e+00,2.626822668464057031e+01
-5.985017461061385546e+00,2.604299133657862697e+01
-6.025560004304377770e+00,2.582915731946549087e+01
-6.078522918623550098e+00,2.562683229873628576e+01
-6.143430902276659111e+00,2.543624048394754666e+01
-6.219789465015644225e+00,2.525770303435220399e+01
-6.307088439247423572e+00,2.509162204334820245e+01
-6.404802780093514336e+00,2.493846733639976421e+01
-6.512391043545395775e+00,2.479876539680772751e+01
-6.629291871221263399e+00,2.467308980792302009e+01
-6.754918769226871511e+00,2.456205266630548323e+01
-6.888653442990465336e+00,2.446629647697510634e+01
-7.029837937110311685e+00,2.438648608960340169e+01
-7.177765827832891965e+00,2.432330027449586041e+01
-7.331672725111139322e+00,2.427742257147373195e+01
-7.490726360988174903e+00,2.424953107579098344e+01
-7.654016571098711808e+00,2.424028685601201616e+01
-7.820545515970231953e+00,2.425032073273192168e+01
-7.989218537684857679e+00,2.428021818789966346e+01
-8.158836103776543780e+00,2.433050222632728321e+01
-8.328087351475776501e+00,2.440161407788796311e+01
-8.495545807852899145e+00,2.449389171499630535e+01
-8.659667919883684561e+00,2.460754626890672725e+01
-8.818795076174302139e+00,2.474263656301400971e+01
-8.971159830543381730e+00,2.489904214314774578e+01
-9.114897036761801630e+00,2.507643537317163762e+01
-9.248060562116076966e+00,2.527425337547538575e+01
-9.368646153093994400e+00,2.549167082288018094e+01
-9.474620867842761029e+00,2.572757481925407674e+01
-9.563959257521084112e+00,2.598054332388694476e+01
-9.634686166543602326e+00,2.624882875739792709e+01
-9.684925630438963040e+00,2.653034854806882947e+01
-9.712954888591326608e+00,2.682268440737112414e+01
-9.717262017178699196e+00,2.712309203195516361e+01
-9.696605156949852145e+00,2.742852268962105455e+01
-9.650070805137586305e+00,2.773565773989398764e+01
-9.577128215342019857e+00,2.804095656015146076e+01
-9.477676664626079273e+00,2.834071760852926758e+01
-9.352082264246320165e+00,2.863115149003746041e+01
-9.201201161544641849e+00,2.890846396111328787e+01
-9.026386439108829762e+00,2.916894589051545950e+01
-8.829476768866113545e+00,2.940906638661085637e+01
-8.612765893606169954e+00,2.962556470301948863e+01
-8.378953218922504220e+00,2.981553623739709380e+01
-8.131077102468333706e+00,2.997650800863496556e+01
-7.872433697796970442e+00,3.010649946469935045e+01
-7.606485311043171826e+00,3.020406531829209129e+01
-7.336763034929936644e+00,3.026831826283073568e+01
-7.066768840694772180e+00,3.029893077639459875e+01
-6.799882284923306486e+00,3.029611663719019532e+01
-6.539276529689554529e+00,3.026059410307231090e+01
-6.287847539299301403e+00,3.019353381521862900e+01
-6.048159207787637826e+00,3.009649527024788895e+01
-5.822405917808456621e+00,2.997135610967980668e+01
-5.612392770238201933e+00,2.982023849492313516e+01
-5.419532578437095793e+00,2.964543651070220065e+01
-5.244857787073334165e+00,2.944934794613620710e+01
-5.089044810807287433e+00,2.923441303680935377e+01
-4.952447911908228306e+00,2.900306191335579697e+01
-4.835139632295843981e+00,2.875767168267501361e+01
-4.736954922849103689e+00,2.850053333761861296e+01
-4.657536414039748607e+00,2.823382809619725364e+01
-4.596378684943699611e+00,2.795961233384492317e+01
-4.552869853832605784e+00,2.767980999261279251e+01
-4.526329283461082653e+00,2.739621121403172310e+01
-4.516040630679585277e+00,2.711047592258634253e+01
-4.521279848757327358e+00,2.682414115476907313e+01
-4.541338059070159971e+00,2.653863105513811504e+01
-4.575539443322773181e+00,2.625526861947694712e+01
-4.623254471842705549e+00,2.597528843471258497e+01
-4.683908885708150116e+00,2.569984982981921817e+01
-4.756988900828492461e+00,2.543005000085466349e+01
-4.842043111510558440e+00,2.516693680037420933e+01
-4.938681549971978946e+00,2.491152098408461057e+01
-5.046572316027658545e+00,2.466478778560765406e+01
-5.165436135650196547e+00,2.442770774510721310e+01
-5.295039144661219943e+00,2.420124675166658790e+01
-5.435184129428230371e+00,2.398637527537732694e+01
-5.585700393919389661e+00,2.378407676574974161e+01
-5.746432364677475313e+00,2.359535518061997195e+01
-5.917226994421056929e+00,2.342124158615012774e+01
-6.097919982861323085e+00,2.326279973532500023e+01
-6.288320801550869810e+00,2.312113049071742310e+01
-6.488196489788207622e+00,2.299737490816330876e+01
-6.697254182605643535e+00,2.289271574222038907e+01
-6.915122341798170424e+00,2.280837707287138016e+01
-7.141330689331508275e+00,2.274562168723071309e+01
-7.375288892241382399e+00,2.270574578203321536e+01
-7.616264122611222653e+00,2.269007048540722593e+01
-7.863357718907358240e+00,2.269992963418387788e+01
-8.115481309289192424e+00,2.273665319180926403e+01
-8.371332926369802863e+00,2.280154565994965665e+01
-8.629373847905249306e+00,2.289585883468469518e+01
-8.887807138466193635e+00,2.302075829897237469e+01
-9.144559139289052396e+00,2.317728314263347400e+01
-9.397265448272252186e+00,2.336629857738718030e+01
-9.643263233876442797e+00,2.358844138655798517e+01
-9.879592011481189928e+00,2.384405853538024189e+01
-1.010300524455166027e+01,2.413313978328111986e+01
-1.030999527093166357e+01,2.445524579160448297e+01
-1.049683404138409948e+01,2.480943400384817110e+01
-1.065963192974328422e+01,2.519418546690184257e+01
-1.079441636546289729e+01,2.560733671231690067e+01
-1.089723118958226245e+01,2.604602174721555485e+01
-1.096425640238650345e+01,2.650663000263296709e+01
-1.099194634814001148e+01,2.698478660903092674e+01
-1.097718241465035938e+01,2.747536144824191950e+01
-1.091743412775406519e+01,2.797251289805983276e+01
-1.081092028775984915e+01,2.846977089441818976e+01
-1.065675979998684575e+01,2.896016180230834891e+01
-1.045510042859754485e+01,2.943637462794021076e+01
