x,z
7.452330789013737800e+00,1.757313645113739042e+01
7.909659617304603429e+00,1.811786263478102299e+01
8.386934379952494467e+00,1.875864062634905949e+01
8.881963601942141295e+00,1.950205225685698096e+01
9.391659349781344091e+00,2.035361389401933963e+01
9.911885064302095927e+00,2.131715253913985464e+01
1.043730654444005523e+01,2.239405587578070111e+01
1.096125939263284543e+01,2.358241408643326054e+01
1.147565107827546704e+01,2.487609594900465737e+01
1.197092072419261299e+01,2.626383387134843517e+01
1.243608389087183141e+01,2.772842976298364093e+01
1.285889169558226008e+01,2.924623032604141315e+01
1.322613182813346810e+01,3.078704678498245428e+01
1.352409151361814565e+01,3.231469688860340739e+01
1.373918765368202166e+01,3.378831145176351214e+01
1.385874677125025656e+01,3.516446251175698734e+01
1.387188850099856907e+01,3.640003467269004744e+01
1.377043542200076054e+01,3.745559230508354887e+01
1.354974594880763306e+01,3.829883036220467574e+01
1.320935425902982985e+01,3.890758781577541470e+01
1.275330937420103616e+01,3.927190061469320170e+01
1.219013788087432637e+01,3.939470157382754678e+01
1.153240790666492366e+01,3.929102025049861169e+01
1.079593510844130755e+01,3.898583369461795201e+01
9.998729258904459627e+00,3.851098090741538726e+01
9.159817770029000883e+00,3.790170227225078747e+01
8.298091363332178005e+00,3.719336515731068005e+01
7.431297255175077332e+00,3.641880738663797956e+01
6.575265023540087128e+00,3.560653003052389920e+01
5.743402379905599986e+00,3.477976879670337240e+01
4.946454411187154676e+00,3.395632084372451232e+01
4.192488376405637318e+00,3.314892267740651732e+01
3.487049481527012773e+00,3.236595937501704157e+01
2.833429578232593116e+00,3.161231483389302355e+01
2.232996498444011380e+00,3.089022328416097096e+01
1.685542388157700078e+00,3.020003524096557257e+01
1.189621375031186146e+00,2.954085547868874073e+01
7.428578783063428670e-01,2.891104241874552372e+01
3.422157102329190792e-01,2.830857792955072227e+01
-1.577545226897081321e-02,2.773132646688974035e+01
-3.348354028212091049e-01,2.717720575770297486e+01
-6.187872218069296881e-01,2.664429050218792838e+01
-8.714450059429583728e-01,2.613086780923422836e+01
-1.096530542315945267e+00,2.563545958369159550e+01
-1.297614070595050739e+00,2.515682360735155143e+01
-1.478074671006161189e+00,2.469394197939473301e+01
-1.641076336993738893e+00,2.424600305052034344e+01
-1.789556345672810078e+00,2.381238100782432809e+01
-1.926223072623127530e+00,2.339261578765684746e+01
-2.053560883403945159e+00,2.298639492807309992e+01
-2.173840161700504758e+00,2.259353823462949151e+01
-2.289130901761583736e+00,2.221398564452481850e+01
-2.401318603972503851e+00,2.184778836808118285e+01
-2.512121472297615732e+00,2.149510321000566293e+01
-2.623108126750295366e+00,2.115618988450024318e+01
-2.735715218642107427e+00,2.083141110704358567e+01
-2.851264476230972900e+00,2.052123524872667915e+01
-2.970978817997070642e+00,2.022624135988361616e+01
-3.095997253954061001e+00,1.994712639656454911e+01
-3.227388355393792541e+00,1.968471450752331009e+01
-3.366162112983874799e+00,1.943996825426620489e+01
-3.513280024453848682e+00,1.921400163686291407e+01
-3.669663258097569880e+00,1.900809477851991858e+01
-3.836198728560121562e+00,1.882371007694047549e+01
-4.013742898225256539e+00,1.866250955404499479e+01
-4.203123082234406560e+00,1.852637302035776301e+01
-4.405135989069022706e+00,1.841741650755730930e+01
-4.620543173300209361e+00,1.833801020218415800e+01
-4.850063014687714613e+00,1.829079482392978662e+01
-5.094358771350088411e+00,1.827869502131894208e+01
-5.354022188691385686e+00,1.830492789457801805e+01
-5.629552086640903674e+00,1.837300419138341212e+01
-5.921327304800675151e+00,1.848671905333991816e+01
-6.229573371218712019e+00,1.865012842774675406e+01
-6.554322293253662224e+00,1.886750642676988221e+01
-6.895364971464372772e+00,1.914327806834764445e+01
-7.252195938998669433e+00,1.948192106330464313e+01
-7.623950465302245405e+00,1.988782976801115510e+01
-8.009334575246201737e+00,2.036513431605748536e+01
-8.406549266645802376e+00,2.091746856928093479e+01
-8.813211201115962012e+00,2.154768226232003414e+01
-9.226273422932665724e+00,2.225749599383567556e+01
-9.641951228107297212e+00,2.304710299534466600e+01
-1.005566011338294352e+01,2.391472925973601349e+01
-1.046197466140688803e+01,2.485617377710525844e+01
-1.085461904307005909e+01,2.586436299691273888e+01
-1.122650119837266480e+01,2.692896719514883586e+01
-1.156980322363171076e+01,2.803613920261393133e+01
-1.187613947598104680e+01,2.916844490089189890e+01
-1.213679081388542080e+01,3.030505605575895700e+01
-1.234301775053134165e+01,3.142226516626990929e+01
-1.248644695016930051e+01,3.249435565055141240e+01
-1.255951484040225807e+01,3.349481794544976765e+01
-1.255594028235361748e+01,3.439784624531763768e+01
-1.247118716331873856e+01,3.517999017401707107e+01
-1.230286997170345487e+01,3.582178394321815063e+01
-1.205105348271157695e+01,3.630914780768041794e+01
-1.171840354673693163e+01,3.663436553501345117e+01
-1.131016006561067400e+01,3.679649185543873102e+01
-1.083392398415224278e+01,3.680112859439589101e+01
-1.029927398068777578e+01,3.665960936188578501e+01
-9.717250795453812984e+00,3.638772599515707640e+01
-9.099763197231109046e+00,3.600419291997016558e+01
-8.458976346918959166e+00,3.552906510425356856e+01
-7.806740026787232445e+00,3.498230145008626835e+01
-7.154102541891782963e+00,3.438261020191145434e+01
-6.510939428098562409e+00,3.374664434294833626e+01
-5.885708306411305379e+00,3.308855058226626511e+01
-5.285325615449785630e+00,3.241982745418075496e+01
-4.715149587757983873e+00,3.174942097726294676e+01
-4.179047370237380932e+00,3.108397869907318878e+01
-3.679522166281013362e+00,3.042818954532248910e+01
-3.217877594317378964e+00,2.978515144458922137e+01
-2.794399825847517338e+00,2.915672581553246445e+01
-2.408542335479016305e+00,2.854385399270001145e+01
-2.059102414807725712e+00,2.794682359039963515e+01
-1.744382447709060591e+00,2.736548208171420526e+01
-1.462332070249859894e+00,2.679940076853772268e+01
-1.210669693782876921e+00,2.624799550760548428e+01
-9.869835214166967630e-01,2.571061180154761416e+01
-7.888132570593270332e-01,2.518658185169659092e+01
-6.137143266858496871e-01,2.467526044245023442e+01
-4.593067269294285326e-01,2.417604547073705490e+01
-3.233106891184953091e-01,2.368838779851611065e+01
-2.035712767785980426e-01,2.321179403737094660e+01
-9.807387941904444073e-02,2.274582494528308985e+01
-4.952365693554450221e-03,2.229009135242482742e+01
7.750855807078783910e-02,2.184424893297060066e+01
1.508754550310464349e-01,2.140799268631628394e+01
2.165716081566539664e-01,2.098105166031892921e+01
2.758848810864336087e-01,2.056318421681748987e+01
3.299772273152740687e-01,2.015417398320796494e+01
3.798952356158606936e-01,1.975382653384648535e+01
4.265812296910865831e-01,1.936196678574190955e+01
4.708845511942754136e-01,1.897843706201894065e+01
5.135727489330730311e-01,1.860309576466744730e+01
5.553424749845307096e-01,1.823581659836160895e+01
5.968299523609955637e-01,1.787648829487630664e+01
6.386209305275335479e-01,1.752501479964995923e+01
6.812600861520863305e-01,1.718131589631022393e+01
7.252598585233204220e-01,1.684532826030548947e+01
7.711087335120985209e-01,1.651700694858201501e+01
8.192790080413926423e-01,1.619632734833788135e+01
8.702340798677594691e-01,1.588328762437135566e+01
9.244353160064836539e-01,1.557791172170744964e+01
9.823485581353078588e-01,1.528025299843693219e+01
1.044450325416958814e+00,1.499039858351957655e+01
1.111233774866324131e+00,1.470847457622280707e+01
1.183214476983830199e+00,1.443465222845554408e+01
1.260936060063939879e+00,1.416915527909932315e+01
1.344975770396865444e+00,1.391226864111664341e+01
1.435949987382834081e+00,1.366434867828155220e+01
1.534519722067507308e+00,1.342583534930624722e+01
1.641396114284030094e+00,1.319726654326223070e+01
1.757345926723816509e+00,1.297929498159591510e+01
1.883197012857613872e+00,1.277270811838482523e+01
2.019843708370582025e+00,1.257845153079017564e+01
2.168252060949634963e+00,1.239765635395945864e+01
2.329464768685487019e+00,1.223167137545834571e+01
2.504605640275617162e+00,1.208210045802725574e+01
2.694883317214072260e+00,1.195084599728757446e+01
2.901593905023187148e+00,1.184015912973364060e+01
3.126122042233394627e+00,1.175269736647917895e+01
3.369939786220765399e+00,1.169159021175562430e+01
3.634602507216778466e+00,1.166051309248944001e+01
3.921740748112406028e+00,1.166376952152202229e+01
4.233046720082971781e+00,1.170638076758640445e+01
4.570253755126665318e+00,1.179418131094679012e+01
4.935106621045519226e+00,1.193391689664378497e+01
5.329320121676719424e+00,1.213333989802884005e+01
5.754522863715083147e+00,1.240129378255506332e+01
6.212182494952790179e+00,1.274777452196983774e+01
6.703508155463295815e+00,1.318395161179086728e+01
7.229325418946384474e+00,1.372212482686290791e+01
7.789918776492969599e+00,1.437558497139629488e+01
8.384836945208187231e+00,1.515833803870709495e+01
9.012657283038290501e+00,1.608464330026932743e+01
9.670707788412798322e+00,1.716830871526602920e+01
1.035474910725289810e+01,1.842168480321970137e+01
1.105862529450113385e+01,1.985430553004938048e+01
1.177390140277765873e+01,2.147114839984410750e+01
1.248951869675593862e+01,2.327053372041280710e+01
1.319151424200743250e+01,2.524176246751650510e+01
1.386286951610908780e+01,2.736270696411290260e+01
1.448356952551014842e+01,2.959771266093477138e+01
1.503096437456101242e+01,3.189631940513237041e+01
1.548052163828433514e+01,3.419341983885798442e+01
1.580703120045307486e+01,3.641147077824071232e+01
1.598626681931454918e+01,3.846518201835445439e+01
1.599701910786745707e+01,4.026867454154304227e+01
1.582330318580212491e+01,4.174445356162495102e+01
1.545643677498683921e+01,4.283282988278887871e+01
1.489661971034666443e+01,4.349990995640779801e+01
1.415366338876446051e+01,4.374225076682571967e+01
1.324663937868072949e+01,4.358689637228847857e+01
1.220242382798227254e+01,4.308665830975956368e+01
1.105335135320539308e+01,4.231176968171187269e+01
9.834380627982351797e+00,4.133992887793552740e+01
8.580250312402526447e+00,4.024692123568679847e+01
7.323050012772667650e+00,3.909948043884273261e+01
6.090479846031219502e+00,3.795114414743165554e+01
4.904887297249120870e+00,3.684097795963592858e+01
3.783012206112137843e+00,3.579447050606857061e+01
2.736274487213496087e+00,3.482571075274397998e+01
1.771408328122954456e+00,3.394005465291333934e+01
8.912641538553267573e-01,3.313672296247985116e+01
9.564216814733894623e-02,3.241102108556165717e+01
-6.179308403313693576e-01,3.175606737112747169e+01
-1.253528339665933800e+00,3.116403993862688182e+01
-1.816271193366382875e+00,3.062701388434360084e+01
-2.311892591089212967e+00,3.013748030388525123e+01
-2.746407994226458538e+00,2.968863446545759288e+01
-3.125873185549366440e+00,2.927450596835394236e+01
-3.456213118637268877e+00,2.888998675460379317e+01
-3.743105841868652472e+00,2.853079735009350770e+01
-3.991908168529271439e+00,2.819341916076533749e+01
-4.207612302753370059e+00,2.787501119534920946e+01
-4.394824962516479694e+00,2.757332281339008517e+01
-4.557762521835049263e+00,2.728660942693633729e+01
-4.700257296216708625e+00,2.701355496467546047e+01
-4.825771347711890868e+00,2.675320288552013182e+01
-4.937415141720986611e+00,2.650489626104159413e+01
-5.037969104832836997e+00,2.626822668464057031e+01
-5.129906664699840135e+00,2.604299133657862697e+01
-5.215417744335995032e+00,2.582915731946549087e+01
-5.296431970332832861e+00,2.562683229873628576e+01
-5.374641065161904763e+00,2.543624048394754666e+01
-5.451520048873380375e+00,2.525770303435220399e+01
-5.528346990487606583e+00,2.509162204334820245e+01
-5.606221135363588459e+00,2.493846733639976421e+01
-5.686079299836580780e+00,2.479876539680772751e+01
-5.768710474207462191e+00,2.467308980792302009e+01
-5.854768613908841957e+00,2.456205266630548323e+01
-5.944783629440644646e+00,2.446629647697510634e+01
-6.039170610795626892e+00,2.438648608960340169e+01
-6.138237343427094928e+00,2.432330027449586041e+01
-6.242190191867674542e+00,2.427742257147373195e+01
-6.351138445192020754e+00,2.424953107579098344e+01
-6.465097236771636169e+00,2.424028685601201616e+01
-6.583989170204343822e+00,2.425032073273192168e+01
-6.707644804780932724e+00,2.428021818789966346e+01
-6.835802178071324953e+00,2.433050222632728321e+01
-6.968105570641847102e+00,2.440161407788796311e+01
-7.104103748725240308e+00,2.449389171499630535e+01
-7.243247954638006192e+00,2.460754626890672725e+01
-7.384889951162573851e+00,2.474263656301400971e+01
-7.528280463663747035e+00,2.489904214314774578e+01
-7.672568400351710949e+00,2.507643537317163762e+01
-7.816801263992720017e+00,2.527425337547538575e+01
-7.959927193805055978e+00,2.549167082288018094e+01
-8.100799089733950353e+00,2.572757481925407674e+01
-8.238181267544831599e+00,2.598054332388694476e+01
-8.370759066542456495e+00,2.624882875739792709e+01
-8.497151776542571255e+00,2.653034854806882947e+01
-8.615929161932211144e+00,2.682268440737112414e+01
-8.725631734598122691e+00,2.712309203195516361e+01
-8.824794762856180697e+00,2.742852268962105455e+01
-8.911975802265548197e+00,2.773565773989398764e+01
-8.985785302552752540e+00,2.804095656015146076e+01
-9.044919593831679094e+00,2.834071760852926758e+01
-9.088195300911118935e+00,2.863115149003746041e+01
-9.114583997244638525e+00,2.890846396111328787e+01
-9.123245713674638324e+00,2.916894589051545950e+01
-9.113559786218058179e+00,2.940906638661085637e+01
-9.085151484482864248e+00,2.962556470301948863e+01
-9.037912925395195529e+00,2.981553623739709380e+01
-8.972016954747926931e+00,2.997650800863496556e+01
-8.887922969519967964e+00,3.010649946469935045e+01
-8.786374042347668833e+00,3.020406531829209129e+01
-8.668385169217218689e+00,3.026831826283073568e+01
-8.535222955788491106e+00,3.029893077639459875e+01
-8.388377544279119746e+00,3.029611663719019532e+01
-8.229528018343538420e+00,3.026059410307231090e+01
-8.060502869478140653e+00,3.019353381521862900e+01
-7.883237336460256373e+00,3.009649527024788895e+01
-7.699729523592994340e+00,2.997135610967980668e+01
-7.511997163014540568e+00,2.982023849492313516e+01
-7.322036723736906616e+00,2.964543651070220065e+01
-7.131786309206925800e+00,2.944934794613620710e+01
-6.943093456993566726e+00,2.923441303680935377e+01
-6.757688592374938352e+00,2.900306191335579697e+01
-6.577164524328267703e+00,2.875767168267501361e+01
-6.402962035125025153e+00,2.850053333761861296e+01
-6.236361323897432918e+00,2.823382809619725364e+01
-6.078478832911664576e+00,2.795961233384492317e+01
-5.930268818114868168e+00,2.767980999261279251e+01
-5.792528921686641574e+00,2.739621121403172310e+01
-5.665908957864085771e+00,2.711047592258634253e+01
-5.550922125145635988e+00,2.682414115476907313e+01
-5.447957897506805480e+00,2.653863105513811504e+01
-5.357295913663141285e+00,2.625526861947694712e+01
-5.279120266629104385e+00,2.597528843471258497e+01
-5.213533687150464502e+00,2.569984982981921817e+01
-5.160571207006233507e+00,2.543005000085466349e+01
-5.120212976388459403e+00,2.516693680037420933e+01
-5.092395989900669662e+00,2.491152098408461057e+01
-5.077024545907800501e+00,2.466478778560765406e+01
-5.073979322919786483e+00,2.442770774510721310e+01
-5.083125004192827312e+00,2.420124675166658790e+01
-5.104316418239666753e+00,2.398637527537732694e+01
-5.137403189358523470e+00,2.378407676574974161e+01
-5.182232909814610267e+00,2.359535518061997195e+01
-5.238652855300896860e+00,2.342124158615012774e+01
-5.306510269212912689e+00,2.326279973532500023e+01
-5.385651240577753462e+00,2.312113049071742310e+01
-5.475918196675064742e+00,2.299737490816330876e+01
-5.577146025986379207e+00,2.289271574222038907e+01
-5.689156841648305374e+00,2.280837707287138016e+01
-5.811753391663291524e+00,2.274562168723071309e+01
-5.944711121430112932e+00,2.270574578203321536e+01
-6.087768898511240145e+00,2.269007048540722593e+01
-6.240618420921238751e+00,2.269992963418387788e+01
-6.402892350719850967e+00,2.273665319180926403e+01
-6.574151246576785290e+00,2.280154565994965665e+01
-6.753869414556087136e+00,2.289585883468469518e+01
-6.941419857891003353e+00,2.302075829897237469e+01
-7.136058585948521937e+00,2.317728314263347400e+01
-7.336908641282574806e+00,2.336629857738718030e+01
-7.542944321981542188e+00,2.358844138655798517e+01
-7.752976213171032249e+00,2.384405853538024189e+01
-7.965637793002048106e+00,2.413313978328111986e+01
-8.179374538157009766e+00,2.445524579160448297e+01
-8.392436611434474614e+00,2.480943400384817110e+01
-8.602876354429437100e+00,2.519418546690184257e+01
